Date,Time,CO2,CO,NO,Temp,Humi
24-12-2023,9:50,552,0,0,30.2,57.2
24-12-2023,9:45,554,0,0,30.2,57.4
24-12-2023,9:30,552,0,0,30.1,57.5
24-12-2023,9:25,552,0,0,30.2,57.4
24-12-2023,9:20,571,0,0,30.2,57.3
24-12-2023,9:15,569,0,0,30.2,57.2
24-12-2023,9:10,561,0,0,30.2,57.4
24-12-2023,9:05,556,0,0,30.1,57.5
24-12-2023,9:00,551,0,0,30.4,57.6
24-12-2023,8:55,561,0,0,30.4,57.5
24-12-2023,8:50,552,0,0,30.4,57.4
24-12-2023,8:45,557,0,0,30.4,57.8
24-12-2023,8:40,548,0,0,30.4,57.6
24-12-2023,8:35,561,0,0,30.3,57.7
24-12-2023,8:30,557,0,0,30.4,57.6
24-12-2023,8:25,560,0,0,30.4,57.5
24-12-2023,8:20,545,0,0,30.4,57.4
24-12-2023,8:15,542,0,0,30.4,57.8
24-12-2023,8:10,545,0,0,30.4,57.6
24-12-2023,8:05,543,0,0,30.3,57.7
24-12-2023,8:00,547,0,0,30.1,57.6
24-12-2023,7:55,553,0,0,30.1,57.6
24-12-2023,7:50,545,0,0,30.1,57.8
24-12-2023,7:45,547,0,0,30.1,57.6
24-12-2023,7:36,543,0,0,30.1,57.6
24-12-2023,7:30,535,0,0,30.1,57.6
24-12-2023,7:25,542,0,0,30.2,57.6
24-12-2023,7:20,537,0,0,30.2,57.9
24-12-2023,7:15,546,0,0,30.2,57.6
24-12-2023,7:10,542,0,0,30.2,57.9
24-12-2023,7:05,547,0,0,30.1,57.6
24-12-2023,7:00,542,0,0,30.1,57.6
24-12-2023,6:55,533,0,0,29.7,58.3
24-12-2023,6:50,542,0,0,29.5,58.5
24-12-2023,6:45,531,0,0,29.5,58.9
24-12-2023,6:36,553,0,0,29.5,59.1
24-12-2023,6:30,545,0,0,29.3,59.3
24-12-2023,6:25,547,0,0,29.3,59.5
24-12-2023,6:20,543,0,0,29.3,59.5
24-12-2023,6:15,549,0,0,29.3,59.5
24-12-2023,6:10,547,0,0,29.3,59.5
24-12-2023,6:05,543,0,0,29.3,59.5
24-12-2023,6:00,542,0,0,29.3,59.7
24-12-2023,5:55,538,0,0,29.3,59.7
24-12-2023,5:50,537,0,0,29.3,59.7
24-12-2023,5:45,537,0,0,29.3,59.7
24-12-2023,5:40,529,0,0,29.3,59.7
24-12-2023,5:35,527,0,0,29.3,59.7
24-12-2023,5:30,529,0,0,29.3,60.1
24-12-2023,5:25,532,0,0,29.3,60.1
24-12-2023,5:20,529,0,0,29.3,60.1
24-12-2023,5:15,529,0,0,29.3,60.1
24-12-2023,5:10,533,0,0,29.3,60.1
24-12-2023,5:05,532,0,0,29.3,60.1
24-12-2023,5:00,537,0,0,29.3,60.1
24-12-2023,4:55,552,0,0,29.3,60.1
24-12-2023,4:50,550,0,0,29.3,60.1
24-12-2023,4:46,549,0,0,29.3,60.1
24-12-2023,4:40,547,0,0,29.4,60.3
24-12-2023,4:35,554,0,0,29.4,60.3
24-12-2023,4:30,551,0,0,29.4,60.3
24-12-2023,4:25,547,0,0,29.1,60.4
24-12-2023,4:20,546,0,0,29.1,60.4
24-12-2023,4:15,544,0,0,29.1,60.4
24-12-2023,4:10,537,0,0,29.1,60.4
24-12-2023,4:05,532,0,0,29.1,60.4
24-12-2023,4:00,537,0,0,29.1,60.4
24-12-2023,3:55,543,0,0,29.1,60.4
24-12-2023,3:50,539,0,0,29.1,60.4
24-12-2023,3:45,538,0,0,29.1,60.4
24-12-2023,3:40,537,0,0,29,60.5
24-12-2023,3:35,552,0,0,29,60.3
24-12-2023,3:30,547,0,0,29,60.3
24-12-2023,3:25,545,0,0,29,60.3
24-12-2023,3:20,543,0,0,29,60.3
24-12-2023,3:15,552,0,0,29,60.3
24-12-2023,3:10,549,0,0,29,60.3
24-12-2023,3:05,552,0,0,29,60.3
24-12-2023,3:00,551,0,0,29,60.3
24-12-2023,2:55,547,0,0,29,60.3
24-12-2023,2:50,545,0,0,29,60.3
24-12-2023,2:45,544,0,0,29.1,60.5
24-12-2023,2:40,552,0,0,29.1,60.5
24-12-2023,2:35,552,0,0,29.1,60.5
24-12-2023,2:30,549,0,0,29.1,60.5
24-12-2023,2:25,552,0,0,29.1,60.5
24-12-2023,2:20,552,0,0,29.1,60.5
24-12-2023,2:15,557,0,0,29.1,60.5
24-12-2023,2:10,558,0,0,29.1,60.5
24-12-2023,2:05,557,0,0,29.1,60.5
24-12-2023,2:00,555,0,0,29.1,60.5
24-12-2023,1:55,552,0,0,29.1,60.5
24-12-2023,1:45,555,0,0,29.1,60.5
24-12-2023,1:40,557,0,0,29.1,60.5
24-12-2023,1:35,559,0,0,29,60.8
24-12-2023,1:30,557,0,0,29,60.8
24-12-2023,1:25,555,0,0,29,60.8
24-12-2023,1:20,558,0,0,29,60.8
24-12-2023,1:15,557,0,0,29,60.8
24-12-2023,1:11,555,0,0,29.1,60.7
24-12-2023,1:05,554,0,0,29.1,60.7
24-12-2023,1:00,550,0,0,29.1,60.7
24-12-2023,0:55,552,0,0,29.1,60.7
24-12-2023,0:50,557,0,0,29.1,60.7
24-12-2023,0:45,561,0,0,29.2,60.3
24-12-2023,0:40,562,0,0,29.2,60.3
24-12-2023,0:35,565,0,0,29.2,60.3
24-12-2023,0:30,562,0,0,29.2,60.4
24-12-2023,0:25,557,0,0,29.2,60.4
24-12-2023,0:20,562,0,0,29.2,60.4
24-12-2023,0:16,559,0,0,29.3,60.4
24-12-2023,0:10,557,0,0,29.3,60.4
24-12-2023,0:05,553,0,0,29.3,60.4
24-12-2023,0:01,552,0,0,29.3,60.4
25-12-2023,23:56,556,0,0,29,60.5
25-12-2023,23:51,549,0,0,29,60.4
25-12-2023,23:56,546,0,0,29,60.4
25-12-2023,23:51,551,0,0,29,60.4
25-12-2023,23:45,554,0,0,29.1,60.4
25-12-2023,23:40,548,0,0,29.1,60.4
25-12-2023,23:35,549,0,0,29.1,60.4
25-12-2023,23:30,550,0,0,29.2,60.4
25-12-2023,23:25,549,0,0,29.2,60.3
25-12-2023,23:20,547,0,0,29.3,60.2
25-12-2023,23:15,545,0,0,29.4,60.1
25-12-2023,23:10,546,0,0,29.4,60.1
25-12-2023,23:05,554,0,0,29.4,60
25-12-2023,23:00,553,0,0,29.4,59.9
25-12-2023,22:55,556,0,0,29.4,60
25-12-2023,22:50,555,0,0,29.4,60
25-12-2023,22:45,560,0,0,29.4,60.1
25-12-2023,22:40,561,0,0,29.3,60.2
25-12-2023,22:35,559,0,0,29.3,60.1
25-12-2023,22:30,561,0,0,29.4,60
25-12-2023,22:25,566,0,0,29.4,60.1
25-12-2023,22:20,565,0,0,29.4,60.3
25-12-2023,22:15,561,0,0,29.4,60.3
25-12-2023,22:10,564,0,0,29.4,60.3
25-12-2023,22:05,566,0,0,29.4,60.2
25-12-2023,22:00,550,0,0,29.4,60.2
25-12-2023,21:55,554,0,0,29.4,60.3
25-12-2023,21:50,558,0,0,29.4,59.4
25-12-2023,21:45,555,0,0,29.4,59.4
25-12-2023,21:40,549,0,0,29.4,59.4
25-12-2023,21:35,553,0,0,29.4,59.4
25-12-2023,21:30,555,0,0,29.4,59.4
25-12-2023,21:25,559,0,0,29.7,59.3
25-12-2023,21:20,554,0,0,29.9,59.8
25-12-2023,21:15,549,0,0,29.9,59.8
25-12-2023,21:10,559,0,0,30.1,59.7
25-12-2023,21:05,549,0,0,30.2,59.1
25-12-2023,21:00,546,0,0,30.3,59.1
25-12-2023,20:55,544,0,0,30.3,59.1
25-12-2023,20:50,543,0,0,30.3,59.1
25-12-2023,20:45,541,0,0,30.4,59.1
25-12-2023,20:40,544,0,0,30.3,59.1
25-12-2023,20:35,549,0,0,30.3,58.9
25-12-2023,20:30,554,0,0,30.3,58.9
25-12-2023,20:25,556,0,0,30.2,58.9
25-12-2023,20:20,555,0,0,30.4,58.8
25-12-2023,20:15,560,0,0,30.4,58.8
25-12-2023,20:10,559,0,0,30.3,58.8
25-12-2023,20:05,564,0,0,30.4,58.8
25-12-2023,20:00,569,0,0,30.4,58.8
25-12-2023,19:55,570,0,0,30.4,57.7
25-12-2023,19:50,569,0,0,30.2,57.6
25-12-2023,19:45,559,0,0,30.3,57.8
25-12-2023,19:40,563,0,0,30.2,57.7
25-12-2023,19:35,560,0,0,29.9,57.6
25-12-2023,19:30,557,0,0,29.9,57.5
25-12-2023,19:26,554,0,0,29.9,57.8
25-12-2023,19:20,550,0,0,29.9,57.7
25-12-2023,19:15,554,0,0,29.9,57.6
25-12-2023,19:10,549,0,0,29.9,57.8
25-12-2023,19:05,554,0,0,29.9,57.7
25-12-2023,19:00,559,0,0,29.9,57.6
25-12-2023,18:55,564,0,0,29.9,57.5
25-12-2023,18:50,569,0,0,29.9,57.4
25-12-2023,18:45,572,0,0,29.9,57.8
25-12-2023,18:40,560,0,0,29.9,57.6
25-12-2023,18:35,554,0,0,30.3,56.3
25-12-2023,18:30,564,0,0,30.3,56.2
25-12-2023,18:25,554,0,0,30.3,56.2
25-12-2023,18:20,552,0,0,30.1,56.1
25-12-2023,18:15,549,0,0,30.1,56.4
25-12-2023,18:11,560,0,0,30.1,56.3
25-12-2023,18:05,559,0,0,30,56.3
25-12-2023,18:00,556,0,0,30,56.3
25-12-2023,17:55,554,0,0,30,56.3
25-12-2023,17:50,559,0,0,30,56.3
25-12-2023,17:45,556,0,0,30,56.2
25-12-2023,17:40,555,0,0,29.9,58.3
25-12-2023,17:35,554,0,0,29.9,58
25-12-2023,17:30,554,0,0,29.9,57.9
25-12-2023,17:25,553,0,0,29.9,57.8
25-12-2023,17:20,551,0,0,29.9,58
25-12-2023,17:15,550,0,0,29.9,57.9
25-12-2023,17:11,549,0,0,29.9,57.8
25-12-2023,17:05,544,0,0,29.9,57.7
25-12-2023,17:00,554,0,0,29.9,57.6
25-12-2023,16:55,549,0,0,29.9,58
25-12-2023,16:50,556,0,0,29.9,57.8
25-12-2023,16:30,554,0,0,29.8,57.9
25-12-2023,16:30,550,0,0,29.9,57.8
25-12-2023,16:25,549,0,0,29.9,57.7
25-12-2023,16:20,556,0,0,29.9,57.6
25-12-2023,16:15,555,0,0,29.9,58
25-12-2023,16:10,554,0,0,29.9,57.8
25-12-2023,16:05,564,0,0,29.9,57.7
25-12-2023,16:00,569,0,0,29.9,57.7
25-12-2023,15:55,564,0,0,29.9,57.6
25-12-2023,15:50,566,0,0,29.7,56.1
25-12-2023,15:40,559,0,0,29.8,57
25-12-2023,15:30,575,0,0,29.9,57.1
25-12-2023,15:25,579,0,0,29.9,57
25-12-2023,15:20,575,0,0,30,57
25-12-2023,15:15,579,0,0,30,56.9
25-12-2023,15:10,571,0,0,29.9,56.9
25-12-2023,15:05,568,0,0,30,57
25-12-2023,15:00,578,0,0,30,56.9
25-12-2023,14:55,569,0,0,30,57
25-12-2023,14:50,564,0,0,30,57.1
25-12-2023,14:45,570,0,0,29.9,57
25-12-2023,14:40,560,0,0,29.9,57
25-12-2023,14:35,555,0,0,30,56.9
25-12-2023,14:30,548,0,0,30,57.1
25-12-2023,14:25,555,0,0,29.9,57.8
25-12-2023,14:20,550,0,0,29.9,57.7
25-12-2023,14:15,549,0,0,29.9,57.8
25-12-2023,14:10,539,0,0,29.9,57.7
25-12-2023,14:05,544,0,0,29.9,57.6
25-12-2023,14:00,536,0,0,29.9,58
25-12-2023,13:55,529,0,0,29.9,57.8
25-12-2023,13:50,531,0,3,29.8,57.9
25-12-2023,13:30,531,0,5,29.9,57.8
25-12-2023,13:30,536,0,2,29.9,57.7
25-12-2023,13:25,545,0,0,29.9,57.6
25-12-2023,13:20,544,0,0,29.9,58
25-12-2023,13:15,549,0,0,29.9,57.8
25-12-2023,13:10,559,0,0,29.8,57.9
25-12-2023,13:05,555,0,0,29.9,57.8
25-12-2023,13:00,554,0,0,29.9,57.7
25-12-2023,12:56,559,0,0,29.9,57.6
25-12-2023,12:50,562,0,0,29.9,58
25-12-2023,12:45,560,0,0,29.9,57.8
25-12-2023,12:40,564,0,0,29.9,57.8
25-12-2023,12:35,561,0,0,29.9,57.7
25-12-2023,12:30,559,0,0,29.9,57.6
25-12-2023,12:25,555,0,0,29.9,58
25-12-2023,12:20,554,0,0,29.9,57.8
25-12-2023,12:15,549,0,0,29.9,57.8
25-12-2023,12:10,539,0,0,29.9,57.7
25-12-2023,12:05,554,0,0,29.9,57.6
25-12-2023,12:00,559,0,0,29.9,58
25-12-2023,11:55,564,0,0,29.9,57.8
25-12-2023,11:50,569,0,0,29.8,57.9
25-12-2023,11:45,576,0,0,29.9,57.8
25-12-2023,11:40,570,0,0,29.9,57.7
25-12-2023,11:35,570,0,0,29.9,57.6
25-12-2023,11:30,565,0,0,29.9,58
25-12-2023,11:25,564,0,0,29.9,57.8
25-12-2023,11:20,577,0,0,29.8,57.9
25-12-2023,11:15,575,0,0,29.9,57.8
25-12-2023,11:10,566,0,0,29.8,57.9
25-12-2023,11:05,565,0,0,29.9,57.8
25-12-2023,11:00,555,0,0,29.9,57.7
25-12-2023,10:55,530,0,0,29.9,57.6
25-12-2023,10:50,525,0,0,29.9,58
25-12-2023,10:45,542,0,0,29.9,57.8
25-12-2023,10:40,544,0,0,29.8,57.9
25-12-2023,10:35,546,0,0,29.9,57.8
25-12-2023,10:30,550,0,0,29.8,57.9
25-12-2023,10:00,551,0,0,29.9,57.8
25-12-2023,9:55,553,0,0,29.9,57.7
25-12-2023,9:50,555,0,0,29.9,57.6
25-12-2023,9:45,557,0,0,29.9,57.8
25-12-2023,9:30,555,0,0,29.8,57.9
25-12-2023,9:25,555,0,0,29.9,57.8
25-12-2023,9:20,574,0,0,29.9,57.7
25-12-2023,9:15,572,0,0,29.9,57.6
25-12-2023,9:10,564,0,0,29.9,57.8
25-12-2023,9:05,559,0,0,29.8,57.9
25-12-2023,9:00,554,0,0,29.9,57.8
25-12-2023,8:55,564,0,0,29.9,57.7
25-12-2023,8:50,555,0,0,29.9,57.6
25-12-2023,8:45,560,0,0,29.9,58
25-12-2023,8:40,551,0,0,29.9,57.8
25-12-2023,8:35,564,0,0,29.8,57.9
25-12-2023,8:30,560,0,0,29.9,57.8
25-12-2023,8:25,563,0,0,29.9,57.7
25-12-2023,8:20,548,0,0,29.9,57.6
25-12-2023,8:15,545,0,0,29.9,58
25-12-2023,8:10,548,0,0,29.9,57.8
25-12-2023,8:05,546,0,0,29.8,57.9
25-12-2023,8:00,550,0,0,29.6,57.8
25-12-2023,7:55,556,0,0,29.6,57.8
25-12-2023,7:50,548,0,0,29.6,58
25-12-2023,7:45,550,0,0,29.6,57.8
25-12-2023,7:36,546,0,0,29.6,57.8
25-12-2023,7:30,538,0,0,29.6,57.8
25-12-2023,7:25,545,0,0,29.7,57.8
25-12-2023,7:20,540,0,0,29.7,58.1
25-12-2023,7:15,549,0,0,29.7,57.8
25-12-2023,7:10,545,0,0,29.7,58.1
25-12-2023,7:05,550,0,0,29.6,57.8
25-12-2023,7:00,545,0,0,29.6,57.8
25-12-2023,6:55,536,0,0,29.2,58.5
25-12-2023,6:50,545,0,0,29,58.7
25-12-2023,6:45,534,0,0,29,59.1
25-12-2023,6:36,556,0,0,29,59.3
25-12-2023,6:30,548,0,0,28.8,59.5
25-12-2023,6:25,550,0,0,28.8,59.7
25-12-2023,6:20,546,0,0,28.8,59.7
25-12-2023,6:15,552,0,0,28.8,59.7
25-12-2023,6:10,550,0,0,28.8,59.7
25-12-2023,6:05,546,0,0,28.8,59.7
25-12-2023,6:00,545,0,0,28.8,59.9
25-12-2023,5:55,541,0,0,28.8,59.9
25-12-2023,5:50,540,0,0,28.8,59.9
25-12-2023,5:45,540,0,0,28.8,59.9
25-12-2023,5:40,532,0,0,28.8,59.9
25-12-2023,5:35,530,0,0,28.8,59.9
25-12-2023,5:30,532,0,0,28.8,60.3
25-12-2023,5:25,535,0,0,28.8,60.3
25-12-2023,5:20,532,0,0,28.8,60.3
25-12-2023,5:15,532,0,0,28.8,60.3
25-12-2023,5:10,536,0,0,28.8,60.3
25-12-2023,5:05,535,0,0,28.8,60.3
25-12-2023,5:00,540,0,0,28.8,60.3
25-12-2023,4:55,555,0,0,28.8,60.3
25-12-2023,4:50,553,0,0,28.8,60.3
25-12-2023,4:46,552,0,0,28.8,60.3
25-12-2023,4:40,550,0,0,28.9,60.5
25-12-2023,4:35,557,0,0,28.9,60.5
25-12-2023,4:30,554,0,0,28.9,60.5
25-12-2023,4:25,550,0,0,28.9,60.5
25-12-2023,4:20,549,0,0,28.9,60.5
25-12-2023,4:15,547,0,0,28.9,60.5
25-12-2023,4:10,540,0,0,28.9,60.5
25-12-2023,4:05,535,0,0,28.9,60.5
25-12-2023,4:00,540,0,0,28.9,60.5
25-12-2023,3:55,546,0,0,28.9,60.5
25-12-2023,3:50,542,0,0,28.9,60.5
25-12-2023,3:45,541,0,0,28.9,60.5
25-12-2023,3:40,540,0,0,28.8,60.6
25-12-2023,3:35,555,0,0,28.8,60.4
25-12-2023,3:30,550,0,0,28.8,60.4
25-12-2023,3:25,548,0,0,28.8,60.4
25-12-2023,3:20,546,0,0,28.8,60.4
25-12-2023,3:15,555,0,0,28.8,60.4
25-12-2023,3:10,552,0,0,28.8,60.4
25-12-2023,3:05,555,0,0,28.8,60.4
25-12-2023,3:00,554,0,0,28.8,60.4
25-12-2023,2:55,550,0,0,28.8,60.4
25-12-2023,2:50,548,0,0,28.8,60.4
25-12-2023,2:45,547,0,0,28.9,60.6
25-12-2023,2:40,555,0,0,28.9,60.6
25-12-2023,2:35,555,0,0,28.9,60.6
25-12-2023,2:30,552,0,0,28.9,60.6
25-12-2023,2:25,555,0,0,28.9,60.6
25-12-2023,2:20,555,0,0,28.9,60.6
25-12-2023,2:15,560,0,0,28.9,60.6
25-12-2023,2:10,561,0,0,28.9,60.6
25-12-2023,2:05,560,0,0,28.9,60.6
25-12-2023,2:00,558,0,0,28.9,60.6
25-12-2023,1:55,555,0,0,28.9,60.6
25-12-2023,1:45,558,0,0,28.9,60.6
25-12-2023,1:40,560,0,0,28.9,60.6
25-12-2023,1:35,562,0,0,28.8,60.9
25-12-2023,1:30,560,0,0,28.8,60.9
25-12-2023,1:25,558,0,0,28.8,60.9
25-12-2023,1:20,561,0,0,28.8,60.9
25-12-2023,1:15,560,0,0,28.8,60.9
25-12-2023,1:11,558,0,0,28.8,60.9
25-12-2023,1:05,557,0,0,28.8,60.9
25-12-2023,1:00,553,0,0,28.8,60.9
25-12-2023,0:55,555,0,0,28.8,60.9
25-12-2023,0:50,560,0,0,28.8,60.9
25-12-2023,0:45,564,0,0,28.9,60.5
25-12-2023,0:40,565,0,0,28.9,60.5
25-12-2023,0:35,568,0,0,28.9,60.5
25-12-2023,0:30,565,0,0,28.9,60.6
25-12-2023,0:25,560,0,0,28.9,60.6
25-12-2023,0:20,565,0,0,28.9,60.6
25-12-2023,0:16,562,0,0,29,60.6
25-12-2023,0:10,560,0,0,29,60.6
25-12-2023,0:05,556,0,0,29,60.6
25-12-2023,0:01,555,0,0,29,60.6
26-12-2023,23:56,568,0,0,29.6,59.8
26-12-2023,23:51,561,0,0,29.6,59.7
26-12-2023,23:56,558,0,0,29.6,59.7
26-12-2023,23:51,563,0,0,29.6,59.7
26-12-2023,23:45,566,0,0,29.7,59.7
26-12-2023,23:40,560,0,0,29.7,59.7
26-12-2023,23:35,561,0,0,29.7,59.7
26-12-2023,23:30,562,0,0,29.8,59.7
26-12-2023,23:25,561,0,0,29.8,59.6
26-12-2023,23:20,559,0,0,29.9,59.5
26-12-2023,23:15,557,0,0,30,59.4
26-12-2023,23:10,558,0,0,30,59.4
26-12-2023,23:05,572,0,0,30,59.3
26-12-2023,23:00,571,0,0,30,59.2
26-12-2023,22:55,574,0,0,30,59.3
26-12-2023,22:50,573,0,0,30,59.3
26-12-2023,22:45,578,0,0,30,59.4
26-12-2023,22:40,579,0,0,30,59.4
26-12-2023,22:35,581,0,0,30,59.3
26-12-2023,22:30,583,0,0,30.1,59.2
26-12-2023,22:25,588,0,0,30.1,59.3
26-12-2023,22:20,587,0,0,30.1,59.5
26-12-2023,22:15,583,0,0,30.1,59.5
26-12-2023,22:10,586,0,0,30.1,59.5
26-12-2023,22:05,588,0,0,30.1,59.4
26-12-2023,22:00,572,0,0,30.1,59.4
26-12-2023,21:55,576,0,0,30.1,59.5
26-12-2023,21:50,580,0,0,30.1,58.6
26-12-2023,21:45,577,0,0,30.1,58.6
26-12-2023,21:40,571,0,0,30.1,58.6
26-12-2023,21:35,575,0,0,30.1,58.6
26-12-2023,21:30,577,0,0,30.1,58.6
26-12-2023,21:25,581,0,0,30.4,58.5
26-12-2023,21:20,576,0,0,30.8,58.5
26-12-2023,21:15,571,0,0,31.2,58.5
26-12-2023,21:10,581,0,0,31.8,58.5
26-12-2023,21:05,571,0,0,31.8,58.5
26-12-2023,21:00,568,0,0,31.7,58.5
26-12-2023,20:55,566,0,0,31.7,58.5
26-12-2023,20:50,565,0,0,31.7,58.5
26-12-2023,20:45,563,0,0,31.7,58.5
26-12-2023,20:40,561,0,0,31.7,58.5
26-12-2023,20:35,566,0,0,31.6,58.3
26-12-2023,20:30,571,0,0,31.7,58.3
26-12-2023,20:25,573,0,0,31.6,58.3
26-12-2023,20:20,572,0,0,31.6,58.2
26-12-2023,20:15,577,0,0,31.6,58.2
26-12-2023,20:10,576,0,0,31.5,58.2
26-12-2023,20:05,581,0,0,31.6,58.2
26-12-2023,20:00,586,0,0,31.5,58.2
26-12-2023,19:55,597,0,0,31.2,57.1
26-12-2023,19:50,596,0,0,31,57
