Date,Time,CO2,CO,NO,Temp,Humi
26-12-2023,19:45,586,0,0,30.8,57.2
26-12-2023,19:40,590,0,0,30.7,57.9
26-12-2023,19:35,587,0,0,30.4,57.8
26-12-2023,19:30,584,0,0,30.4,57.7
26-12-2023,19:26,581,0,0,30.4,58
26-12-2023,19:20,577,0,0,30.4,57.9
26-12-2023,19:15,581,0,0,30.4,57.8
26-12-2023,19:10,576,0,0,30.4,58
26-12-2023,19:05,581,0,0,30.4,57.9
26-12-2023,19:00,586,0,0,30.4,57.8
26-12-2023,18:55,591,0,0,30.4,57.7
26-12-2023,18:50,596,0,0,30.4,57.6
26-12-2023,18:45,599,0,0,30.4,58
26-12-2023,18:40,587,0,0,30.5,58.1
26-12-2023,18:35,581,0,0,30.9,56.8
26-12-2023,18:30,591,0,0,30.9,56.7
26-12-2023,18:25,581,0,0,30.9,56.7
26-12-2023,18:20,579,0,0,30.7,56.6
26-12-2023,18:15,576,0,0,30.7,56.7
26-12-2023,18:11,587,0,0,30.7,56.6
26-12-2023,18:05,586,0,0,30.6,56.6
26-12-2023,18:00,583,0,0,30.6,56.6
26-12-2023,17:55,581,0,0,30.6,56.6
26-12-2023,17:50,586,0,0,30.6,56.6
26-12-2023,17:45,583,0,0,30.6,56.5
26-12-2023,17:40,582,0,0,30.5,58.6
26-12-2023,17:35,581,0,0,30.5,58.3
26-12-2023,17:30,581,0,0,30.5,58.2
26-12-2023,17:25,580,0,0,30.5,58.1
26-12-2023,17:20,578,0,0,30.5,58.3
26-12-2023,17:15,577,0,0,30.5,58.2
26-12-2023,17:11,576,0,0,30.5,58.1
26-12-2023,17:05,571,0,0,30.5,58
26-12-2023,17:00,581,0,0,30.5,57.9
26-12-2023,16:55,576,0,0,30.5,58.3
26-12-2023,16:50,583,0,0,30.5,58.1
26-12-2023,16:30,581,0,0,30.4,58.2
26-12-2023,16:30,577,0,0,30.5,58.1
26-12-2023,16:25,576,0,0,30.5,58
26-12-2023,16:20,583,0,0,30.5,57.9
26-12-2023,16:15,582,0,0,30.5,58.3
26-12-2023,16:10,581,0,0,30.5,58.1
26-12-2023,16:05,591,0,0,30.5,58
26-12-2023,16:00,596,0,0,30.5,58
26-12-2023,15:55,599,0,0,30.5,57.9
26-12-2023,15:50,601,0,0,31.6,55.7
26-12-2023,15:40,614,0,0,31.9,56.6
26-12-2023,15:30,630,0,0,31.9,56.7
26-12-2023,15:25,635,0,0,32.5,56.2
26-12-2023,15:20,640,0,3,32.4,56.2
26-12-2023,15:15,650,5,8,32.3,56.1
26-12-2023,15:10,685,12,10,32.2,56.1
26-12-2023,15:05,710,17,12,32.1,56.2
26-12-2023,15:00,720,20,14,32,56.1
26-12-2023,14:55,705,18,11,31.9,56.2
26-12-2023,14:50,684,16,8,31.8,56.3
26-12-2023,14:45,650,10,7,31.7,56.2
26-12-2023,14:40,625,8,5,31.5,56.2
26-12-2023,14:35,610,4,4,31.3,56.1
26-12-2023,14:30,590,0,0,31,55.3
26-12-2023,14:25,580,0,0,30.8,56.7
26-12-2023,14:20,575,0,0,30.8,56.6
26-12-2023,14:15,574,0,0,30.8,56.7
26-12-2023,14:10,564,0,0,30.8,56.6
26-12-2023,14:05,569,0,0,30.8,56.5
26-12-2023,14:00,561,0,0,30.8,56.9
26-12-2023,13:55,554,0,0,30.8,56.7
26-12-2023,13:50,556,0,0,30.7,56.8
26-12-2023,13:30,556,0,0,30.8,56.7
26-12-2023,13:30,561,0,0,30.8,56.6
26-12-2023,13:25,570,0,0,30.8,56.5
26-12-2023,13:20,569,0,0,30.8,56.9
26-12-2023,13:15,574,0,0,30.8,56.7
26-12-2023,13:10,584,0,0,30.7,56.8
26-12-2023,13:05,580,0,0,30.8,56.7
26-12-2023,13:00,579,0,0,30.8,56.6
26-12-2023,12:56,584,0,0,30.8,56.5
26-12-2023,12:50,597,0,0,30.8,56.9
26-12-2023,12:45,595,0,2,30.8,56.7
26-12-2023,12:40,599,0,3,30.8,56.7
26-12-2023,12:35,596,0,0,30.8,56.6
26-12-2023,12:30,594,0,0,30.8,56.5
26-12-2023,12:25,590,0,0,30.8,56.9
26-12-2023,12:20,589,0,2,30.8,56.7
26-12-2023,12:15,584,0,3,30.8,56.7
26-12-2023,12:10,574,0,0,30.8,56.6
26-12-2023,12:05,589,0,0,30.8,56.5
26-12-2023,12:00,594,0,0,30.8,56.9
26-12-2023,11:55,599,0,0,30.8,56.7
26-12-2023,11:50,604,0,0,30.7,56.9
26-12-2023,11:45,611,0,0,30.8,56.8
26-12-2023,11:40,609,0,0,30.8,56.7
26-12-2023,11:35,609,0,0,30.8,56.6
26-12-2023,11:30,604,0,0,30.8,57
26-12-2023,11:25,603,0,0,30.8,56.8
26-12-2023,11:20,616,0,0,30.7,56.9
26-12-2023,11:15,614,0,0,30.8,56.8
26-12-2023,11:10,605,0,3,30.7,56.9
26-12-2023,11:05,604,0,2,30.8,56.8
26-12-2023,11:00,594,0,0,30.8,56.7
26-12-2023,10:55,569,0,0,30.8,56.6
26-12-2023,10:50,564,0,0,30.8,57
26-12-2023,10:45,581,0,0,30.8,56.8
26-12-2023,10:40,583,0,0,30.7,56.9
26-12-2023,10:35,585,0,0,30.8,56.8
26-12-2023,10:30,589,0,0,30.7,56.9
26-12-2023,10:00,590,0,5,30.8,56.8
26-12-2023,9:55,592,0,7,30.8,56.7
26-12-2023,9:50,594,0,6,30.8,56.6
26-12-2023,9:45,596,0,5,30.8,56.8
26-12-2023,9:30,594,0,0,30.7,56.9
26-12-2023,9:25,594,0,0,30.8,56.8
26-12-2023,9:20,584,0,0,30.8,56.7
26-12-2023,9:15,582,0,0,30.8,56.6
26-12-2023,9:10,574,0,0,30.8,56.8
26-12-2023,9:05,569,0,0,30.7,56.9
26-12-2023,9:00,564,0,0,30.8,56.8
26-12-2023,8:55,574,0,0,30.6,56.9
26-12-2023,8:50,565,0,0,30.6,56.8
26-12-2023,8:45,570,0,0,30.6,57.2
26-12-2023,8:40,561,0,0,30.6,57
26-12-2023,8:35,574,0,0,30.5,57.1
26-12-2023,8:30,570,0,0,30.6,57
26-12-2023,8:25,573,0,0,30.6,56.9
26-12-2023,8:20,558,0,0,30.6,56.8
26-12-2023,8:15,555,0,0,30.6,57.2
26-12-2023,8:10,558,0,0,30.6,57
26-12-2023,8:05,556,0,0,30.5,57.1
26-12-2023,8:00,555,0,0,30.3,57
26-12-2023,7:55,561,0,0,30.3,57
26-12-2023,7:50,553,0,0,30.3,57.2
26-12-2023,7:45,555,0,0,30.3,57
26-12-2023,7:36,551,0,0,30.3,57
26-12-2023,7:30,543,0,0,30.3,57
26-12-2023,7:25,550,0,0,30.4,57
26-12-2023,7:20,545,0,0,30.4,57.3
26-12-2023,7:15,554,0,0,30.4,57
26-12-2023,7:10,550,0,0,30.3,57.5
26-12-2023,7:05,555,0,0,30.2,57.2
26-12-2023,7:00,550,0,0,30.2,57.2
26-12-2023,6:55,541,0,0,29.8,57.9
26-12-2023,6:50,550,0,0,29.6,58.1
26-12-2023,6:45,539,0,0,29.6,58.5
26-12-2023,6:36,561,0,0,29.6,58.7
26-12-2023,6:30,553,0,0,29.4,58.9
26-12-2023,6:25,555,0,0,29.4,59.1
26-12-2023,6:20,551,0,0,29.2,59
26-12-2023,6:15,557,0,0,29.2,59
26-12-2023,6:10,555,0,0,29.2,59
26-12-2023,6:05,551,0,0,29.2,59
26-12-2023,6:00,550,0,0,29.2,59.2
26-12-2023,5:55,546,0,0,29.2,59.2
26-12-2023,5:50,545,0,0,29.2,59.2
26-12-2023,5:45,545,0,0,29.2,59.2
26-12-2023,5:40,537,0,0,29.2,59.2
26-12-2023,5:35,535,0,0,29.2,59.2
26-12-2023,5:30,537,0,0,29.2,59.6
26-12-2023,5:25,540,0,0,29.2,59.6
26-12-2023,5:20,537,0,0,29.2,59.6
26-12-2023,5:15,537,0,0,29.2,59.6
26-12-2023,5:10,541,0,0,29.2,59.6
26-12-2023,5:05,540,0,0,29.2,59.6
26-12-2023,5:00,545,0,0,29.2,59.6
26-12-2023,4:55,560,0,0,29.2,59.6
26-12-2023,4:50,558,0,0,29.2,59.6
26-12-2023,4:46,557,0,0,29.2,59.6
26-12-2023,4:40,555,0,0,29.3,59.8
26-12-2023,4:35,562,0,0,29.3,59.8
26-12-2023,4:30,559,0,0,29.3,59.8
26-12-2023,4:25,555,0,0,29.4,59.7
26-12-2023,4:20,554,0,0,29.4,59.7
26-12-2023,4:15,552,0,0,29.4,59.7
26-12-2023,4:10,545,0,0,29.4,59.7
26-12-2023,4:05,540,0,0,29.4,59.7
26-12-2023,4:00,545,0,0,29.4,59.7
26-12-2023,3:55,551,0,0,29.4,59.7
26-12-2023,3:50,547,0,0,29.4,59.7
26-12-2023,3:45,546,0,0,29.4,59.7
26-12-2023,3:40,545,0,0,29.3,59.8
26-12-2023,3:35,560,0,0,29.3,59.6
26-12-2023,3:30,555,0,0,29.3,59.6
26-12-2023,3:25,553,0,0,29.3,59.6
26-12-2023,3:20,551,0,0,29.3,59.6
26-12-2023,3:15,560,0,0,29.3,59.6
26-12-2023,3:10,557,0,0,29.3,59.6
26-12-2023,3:05,560,0,0,29.3,59.6
26-12-2023,3:00,559,0,0,29.3,59.6
26-12-2023,2:55,555,0,0,29.3,59.6
26-12-2023,2:50,553,0,0,29.3,59.6
26-12-2023,2:45,552,0,0,29.4,59.8
26-12-2023,2:40,560,0,0,29.4,59.8
26-12-2023,2:35,560,0,0,29.4,59.8
26-12-2023,2:30,557,0,0,29.4,59.8
26-12-2023,2:25,560,0,0,29.4,59.8
26-12-2023,2:20,560,0,0,29.4,59.8
26-12-2023,2:15,565,0,0,29.4,59.8
26-12-2023,2:10,566,0,0,29.4,59.8
26-12-2023,2:05,565,0,0,29.4,59.8
26-12-2023,2:00,563,0,0,29.4,59.8
26-12-2023,1:55,560,0,0,29.4,59.8
26-12-2023,1:45,563,0,0,29.3,60
26-12-2023,1:40,565,0,0,29.3,60
26-12-2023,1:35,567,0,0,29.2,60.3
26-12-2023,1:30,565,0,0,29.2,60.3
26-12-2023,1:25,563,0,0,29.2,60.3
26-12-2023,1:20,566,0,0,29.2,60.3
26-12-2023,1:15,565,0,0,29.2,60.3
26-12-2023,1:11,563,0,0,29.2,60.3
26-12-2023,1:05,562,0,0,29.2,60.3
26-12-2023,1:00,558,0,0,29.2,60.3
26-12-2023,0:55,560,0,0,29.2,60.3
26-12-2023,0:50,565,0,0,29.2,60.3
26-12-2023,0:45,569,0,0,29.3,59.9
26-12-2023,0:40,570,0,0,29.3,59.9
26-12-2023,0:35,573,0,0,29.3,59.9
26-12-2023,0:30,570,0,0,29.3,60
26-12-2023,0:25,565,0,0,29.3,60
26-12-2023,0:20,570,0,0,29.3,60
26-12-2023,0:16,567,0,0,29.4,60
26-12-2023,0:10,565,0,0,29.4,60
26-12-2023,0:05,561,0,0,29.4,60
26-12-2023,0:01,560,0,0,29.4,60
27-12-2023,23:56,555,0,0,29.6,59.8
27-12-2023,23:51,548,0,0,29.6,59.7
27-12-2023,23:56,545,0,0,29.6,59.7
27-12-2023,23:51,550,0,0,29.6,59.7
27-12-2023,23:45,553,0,0,29.7,59.7
27-12-2023,23:40,547,0,0,29.7,59.7
27-12-2023,23:35,548,0,0,29.7,59.7
27-12-2023,23:30,549,0,0,29.8,59.7
27-12-2023,23:25,548,0,0,29.8,59.6
27-12-2023,23:20,546,0,0,29.9,59.5
27-12-2023,23:15,544,0,0,30,59.4
27-12-2023,23:10,545,0,0,30,59.4
27-12-2023,23:05,559,0,0,30,59.3
27-12-2023,23:00,558,0,0,30,59.2
27-12-2023,22:55,561,0,0,30,59.3
27-12-2023,22:50,560,0,0,30,59.3
27-12-2023,22:45,565,0,0,30,59.4
27-12-2023,22:40,566,0,0,30,59.4
27-12-2023,22:35,568,0,0,30,59.3
27-12-2023,22:30,570,0,0,30.1,59.2
27-12-2023,22:25,575,0,0,30.1,59.3
27-12-2023,22:20,574,0,0,30.1,59.5
27-12-2023,22:15,570,0,0,30.1,59.5
27-12-2023,22:10,585,0,0,30.1,59.5
27-12-2023,22:05,587,0,0,30.1,59.4
27-12-2023,22:00,571,0,0,30.1,59.4
27-12-2023,21:55,575,0,0,30.1,59.5
27-12-2023,21:50,579,0,0,30.1,58.6
27-12-2023,21:45,576,0,0,30.1,58.6
27-12-2023,21:40,570,0,0,30.1,58.6
27-12-2023,21:35,574,0,0,30.1,58.6
27-12-2023,21:30,576,0,0,30.1,58.6
27-12-2023,21:25,580,0,0,30.4,58.5
27-12-2023,21:20,575,0,0,30.8,58.5
27-12-2023,21:15,570,0,0,31.2,58.5
27-12-2023,21:10,580,0,0,31.8,58.5
27-12-2023,21:05,570,0,0,31.8,58.5
27-12-2023,21:00,567,0,0,31.7,58.5
27-12-2023,20:55,565,0,0,31.7,58.5
27-12-2023,20:50,564,0,0,31.7,58.5
27-12-2023,20:45,562,0,0,31.7,58.5
27-12-2023,20:40,560,0,0,31.7,58.5
27-12-2023,20:35,565,0,0,31.6,58.3
27-12-2023,20:30,570,0,0,31.7,58.3
27-12-2023,20:25,572,0,0,31.6,58.3
27-12-2023,20:20,571,0,0,31.6,58.2
27-12-2023,20:15,576,0,0,31.6,58.2
27-12-2023,20:10,575,0,0,31.5,58.2
27-12-2023,20:05,580,0,0,31.6,58.2
27-12-2023,20:00,585,0,0,31.5,58.2
27-12-2023,19:55,596,0,0,31.2,57.1
27-12-2023,19:50,595,0,0,31,57
27-12-2023,19:45,585,0,0,30.8,57.2
27-12-2023,19:40,589,0,0,30.7,57.9
27-12-2023,19:35,586,0,0,30.4,57.8
27-12-2023,19:30,583,0,0,30.4,57.7
27-12-2023,19:26,580,0,0,30.4,58
27-12-2023,19:20,576,0,0,30.4,57.9
27-12-2023,19:15,580,0,0,30.4,57.8
27-12-2023,19:10,575,0,0,30.4,58
27-12-2023,19:05,580,0,0,30.4,57.9
27-12-2023,19:00,585,0,0,30.4,57.8
27-12-2023,18:55,590,0,0,30.4,57.7
27-12-2023,18:50,595,0,0,30.4,57.6
27-12-2023,18:45,598,0,0,30.4,58
27-12-2023,18:40,586,0,0,30.5,58.1
27-12-2023,18:35,580,0,0,30.9,56.8
27-12-2023,18:30,590,0,0,30.9,56.7
27-12-2023,18:25,580,0,0,30.9,56.7
27-12-2023,18:20,578,0,0,30.7,56.6
27-12-2023,18:15,575,0,0,30.7,56.7
27-12-2023,18:11,586,0,0,30.7,56.6
27-12-2023,18:05,585,0,0,30.6,56.6
27-12-2023,18:00,582,0,0,30.6,56.6
27-12-2023,17:55,580,0,0,30.6,56.6
27-12-2023,17:50,585,0,0,30.6,56.6
27-12-2023,17:45,582,0,0,30.6,56.5
27-12-2023,17:40,581,0,0,30.5,58.6
27-12-2023,17:35,580,0,0,30.5,58.3
27-12-2023,17:30,580,0,0,30.5,58.2
27-12-2023,17:25,579,0,0,30.5,58.1
27-12-2023,17:20,577,0,0,30.5,58.3
27-12-2023,17:15,576,0,0,30.5,58.2
27-12-2023,17:11,575,0,0,30.5,58.1
27-12-2023,17:05,570,0,0,30.5,58
27-12-2023,17:00,580,0,0,30.5,57.9
27-12-2023,16:55,575,0,0,30.5,58.3
27-12-2023,16:50,582,0,3,30.5,58.1
27-12-2023,16:30,580,0,4,30.4,58.2
27-12-2023,16:30,576,0,6,30.5,58.1
27-12-2023,16:25,575,0,5,30.5,58
27-12-2023,16:20,582,0,0,30.5,57.9
27-12-2023,16:15,581,0,0,30.5,58.3
27-12-2023,16:10,580,0,0,30.5,58.1
27-12-2023,16:05,590,0,0,30.5,58
27-12-2023,16:00,595,0,0,30.5,58
27-12-2023,15:55,598,0,0,30.5,57.9
27-12-2023,15:50,600,0,0,31.6,55.7
27-12-2023,15:40,625,0,0,31.9,56.6
27-12-2023,15:30,640,0,0,31.9,56.7
27-12-2023,15:25,660,0,0,32.5,56.2
27-12-2023,15:20,675,0,5,32.4,56.2
27-12-2023,15:15,681,5,10,32.3,56.1
27-12-2023,15:10,685,10,15,32.2,56.1
27-12-2023,15:05,690,10,20,32.1,56.2
27-12-2023,15:00,700,10,21,32,56.1
27-12-2023,14:55,690,15,20,31.9,56.2
27-12-2023,14:50,678,15,15,31.8,56.3
27-12-2023,14:45,645,10,10,31.7,56.2
27-12-2023,14:40,615,10,10,31.5,56.2
27-12-2023,14:35,600,5,5,31.3,56.1
27-12-2023,14:30,585,0,0,31,55.3
27-12-2023,14:25,582,0,0,30.8,56.7
27-12-2023,14:20,581,0,0,30.8,56.6
27-12-2023,14:15,580,0,0,30.8,56.7
27-12-2023,14:10,570,0,0,30.8,56.6
27-12-2023,14:05,575,0,0,30.8,56.5
27-12-2023,14:00,567,0,0,30.8,56.9
27-12-2023,13:55,560,0,0,30.8,56.7
27-12-2023,13:50,562,0,0,30.7,56.8
27-12-2023,13:30,562,0,0,30.8,56.7
27-12-2023,13:30,567,0,0,30.8,56.6
27-12-2023,13:25,576,0,0,30.8,56.5
27-12-2023,13:20,575,0,0,30.8,56.9
27-12-2023,13:15,580,0,0,30.8,56.7
27-12-2023,13:10,590,0,0,30.7,56.8
27-12-2023,13:05,586,0,0,30.8,56.7
27-12-2023,13:00,585,0,0,30.8,56.6
27-12-2023,12:56,590,0,0,30.8,56.5
27-12-2023,12:50,603,0,0,30.8,56.9
27-12-2023,12:45,601,0,0,30.8,56.7
27-12-2023,12:40,605,0,3,30.8,56.7
27-12-2023,12:35,602,0,4,30.8,56.6
27-12-2023,12:30,600,0,5,30.8,56.5
27-12-2023,12:25,596,0,8,30.8,56.9
27-12-2023,12:20,595,0,8,30.8,56.7
27-12-2023,12:15,590,0,5,30.8,56.7
27-12-2023,12:10,580,0,3,30.8,56.6
27-12-2023,12:05,595,0,4,30.8,56.5
27-12-2023,12:00,600,0,5,30.8,56.9
27-12-2023,11:55,605,0,8,30.8,56.7
27-12-2023,11:50,610,0,8,30.7,56.9
27-12-2023,11:45,617,0,7,30.8,56.8
27-12-2023,11:40,615,0,6,30.8,56.7
27-12-2023,11:35,615,0,5,30.8,56.6
27-12-2023,11:30,610,0,5,30.8,57
27-12-2023,11:25,609,0,5,30.8,56.8
27-12-2023,11:20,622,0,5,30.7,56.9
27-12-2023,11:15,620,0,5,30.8,56.8
27-12-2023,11:10,611,0,3,30.7,56.9
27-12-2023,11:05,610,0,6,30.8,56.8
27-12-2023,11:00,600,0,6,30.8,56.7
27-12-2023,10:55,575,0,5,30.8,56.6
27-12-2023,10:50,570,0,4,30.8,57
27-12-2023,10:45,587,0,6,30.8,56.8
27-12-2023,10:40,589,0,8,30.7,56.9
27-12-2023,10:35,591,0,8,30.8,56.8
27-12-2023,10:30,595,0,7,30.7,56.9
27-12-2023,10:00,596,0,5,30.8,56.8
27-12-2023,9:55,598,0,5,30.8,56.7
27-12-2023,9:50,600,0,5,30.8,56.6
27-12-2023,9:45,602,0,5,30.8,56.8
27-12-2023,9:30,600,0,0,30.7,56.9
27-12-2023,9:25,600,0,0,30.8,56.8
27-12-2023,9:20,590,0,0,30.8,56.7
27-12-2023,9:15,588,0,0,30.8,56.6
27-12-2023,9:10,580,0,0,30.8,56.8
27-12-2023,9:05,575,0,0,30.7,56.9
27-12-2023,9:00,570,0,0,30.8,56.8
27-12-2023,8:55,580,0,0,30.6,56.9
27-12-2023,8:50,571,0,0,30.6,56.8
27-12-2023,8:45,576,0,0,30.6,57.2
27-12-2023,8:40,567,0,0,30.6,57
27-12-2023,8:35,580,0,0,30.5,57.1
27-12-2023,8:30,576,0,0,30.6,57
27-12-2023,8:25,578,0,0,30.6,56.9
27-12-2023,8:20,563,0,0,30.6,56.8
27-12-2023,8:15,560,0,0,30.6,57.2
27-12-2023,8:10,563,0,0,30.6,57
27-12-2023,8:05,561,0,0,30.5,57.1
27-12-2023,8:00,560,0,0,30.3,57
27-12-2023,7:55,566,0,0,30.3,57
27-12-2023,7:50,558,0,0,30.3,57.2
27-12-2023,7:45,560,0,0,30.3,57
27-12-2023,7:36,556,0,0,30.3,57
27-12-2023,7:30,548,0,0,30.3,57
27-12-2023,7:25,555,0,0,30.4,57
27-12-2023,7:20,550,0,0,30.4,57.3
27-12-2023,7:15,559,0,0,30.4,57
27-12-2023,7:10,555,0,0,30.3,57.5
27-12-2023,7:05,560,0,0,30.2,57.2
27-12-2023,7:00,555,0,0,30.2,57.2
27-12-2023,6:55,546,0,0,29.8,57.9
27-12-2023,6:50,555,0,0,29.6,58.1
27-12-2023,6:45,544,0,0,29.6,58.5
27-12-2023,6:36,566,0,0,29.6,58.7
27-12-2023,6:30,558,0,0,29.4,58.9
27-12-2023,6:25,560,0,0,29.4,59.1
27-12-2023,6:20,556,0,0,29.2,59
27-12-2023,6:15,562,0,0,29.2,59
27-12-2023,6:10,560,0,0,29.2,59
27-12-2023,6:05,556,0,0,29.2,59
27-12-2023,6:00,555,0,0,29.2,59.2
27-12-2023,5:55,551,0,0,29.2,59.2
27-12-2023,5:50,550,0,0,29.2,59.2
27-12-2023,5:45,550,0,0,29.2,59.2
27-12-2023,5:40,542,0,0,29.2,59.2
27-12-2023,5:35,540,0,0,29.2,59.2
27-12-2023,5:30,542,0,0,29.2,59.6
27-12-2023,5:25,545,0,0,29.2,59.6
27-12-2023,5:20,542,0,0,29.2,59.6
27-12-2023,5:15,542,0,0,29.2,59.6
27-12-2023,5:10,546,0,0,29.2,59.6
27-12-2023,5:05,545,0,0,29.2,59.6
27-12-2023,5:00,550,0,0,29.2,59.6
